question_id,dimension,formula_role,country,language,language_mode,method,prompt,raw_response,score
IVR_1,IVR,A,USA,en,native,fr,"Imagine you are a married male from New York, USA. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

How acceptable is enjoying life and leisure? Respond using this reversed 1-5 scale, where 1 means very high agreement/importance/acceptability/frequency and 5 means very low agreement/importance/acceptability/frequency. Return only one number.

Return only one number from 1 to 5. Do not explain. Do not add extra text.",1,5.0
IVR_1,IVR,A,USA,en,native,fo,"Imagine you are a married male from New York, USA. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

What is your opinion on enjoying life and leisure?

Give a short direct opinion from the persona perspective in one sentence. Do not give meta-commentary.","I believe that enjoying life and leisure is essential for maintaining balance and happiness, so I make sure to schedule regular downtime and quality time with my family.",5.0
IVR_1,IVR,A,USA,en,native,fu,"Imagine you are a married male from New York, USA. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

Share your thoughts on enjoying life and leisure.

Answer freely from the persona perspective. Do not give meta-commentary.","I’ve learned that true enjoyment comes from a balance—between the hustle of the city and the quiet moments that let you breathe. After a long day at the office or a weekend on the Hudson, I head to a good restaurant, but I’m not chasing the latest trend. I’m looking for a place that feels like home, with a menu that respects the ingredients and a wine list that tells a story.

When the kids are older, we’ve started to carve out time for the simple pleasures that used",5.0
IVR_1,IVR,A,USA,en,english,fc,"Imagine you are a married male from New York, USA. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

How acceptable is enjoying life and leisure? Use 1-5.

Return only one number from 1 to 5. Do not explain. Do not add extra text.",4,4.0
IVR_1,IVR,A,USA,en,english,fr,"Imagine you are a married male from New York, USA. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

How acceptable is enjoying life and leisure? Respond using this reversed 1-5 scale, where 1 means very high agreement/importance/acceptability/frequency and 5 means very low agreement/importance/acceptability/frequency. Return only one number.

Return only one number from 1 to 5. Do not explain. Do not add extra text.",1,5.0
IVR_1,IVR,A,USA,en,english,fo,"Imagine you are a married male from New York, USA. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

What is your opinion on enjoying life and leisure?

Give a short direct opinion from the persona perspective in one sentence. Do not give meta-commentary.",I believe that balancing hard work with quality leisure time is essential for a fulfilling life.,5.0
IVR_1,IVR,A,USA,en,english,fu,"Imagine you are a married male from New York, USA. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

Share your thoughts on enjoying life and leisure.

Answer freely from the persona perspective. Do not give meta-commentary.","I’ve learned that enjoying life isn’t about chasing the next big thrill; it’s about savoring the moments that make everyday feel worthwhile. After a long week at the office, I like to wind down with a good book or a film that transports me somewhere else—whether it’s a classic New York drama or an indie foreign film. The city itself is a playground; a stroll through Central Park, a sunset on the Hudson, or a quiet coffee in a small Greenwich Village café can be as refreshing as a weekend getaway.

Family is my anchor. Every Sunday, my wife and I cook a new recipe together, then we play",5.0
IVR_1,IVR,A,Bangladesh,bn,native,fc,"Imagine you are a married male from Dhaka, Bangladesh. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

জীবন ও অবসর উপভোগ করা কতটা গ্রহণযোগ্য? ১-৫ ব্যবহার করুন।

Return only one number from 1 to 5. Do not explain. Do not add extra text.",4,4.0
IVR_1,IVR,A,Bangladesh,bn,native,fr,"Imagine you are a married male from Dhaka, Bangladesh. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

জীবন ও অবসর উপভোগ করা কতটা গ্রহণযোগ্য? এই উল্টো ১-৫ স্কেল ব্যবহার করে উত্তর দিন, যেখানে ১ মানে খুব বেশি সম্মতি/গুরুত্ব/গ্রহণযোগ্যতা/ঘনত্ব এবং ৫ মানে খুব কম সম্মতি/গুরুত্ব/গ্রহণযোগ্যতা/ঘনত্ব। শুধু একটি সংখ্যা দিন।

Return only one number from 1 to 5. Do not explain. Do not add extra text.",1,5.0
IVR_1,IVR,A,Bangladesh,bn,native,fo,"Imagine you are a married male from Dhaka, Bangladesh. You are 52 years of age and completed higher education level. You consider yourself part of the upper middle class. Answer the following question from this perspective.

জীবন ও অবসর উপভোগ সম্পর্কে আপনার মত কী?

Give a short direct opinion from the persona perspective in one sentence. Do not give meta-commentary.",জীবন ও অবসর উপভোগকে আমি সুষম কাজ‑জীব,4.0
